temperature,soil_moisture,ph,class
28.90911435888655,51.85219713746891,7.617933822727152,1
18.81524644560959,48.135713342563456,5.330684734913531,1
18.397716934578618,46.829236552730464,6.3498521679825615,1
27.60970782808449,61.19917046903235,4.767505405032672,1
26.48492336616593,54.88366725180605,6.10679899631781,0
26.252464251729382,84.13738141471455,6.534204684538075,1
26.732241047484877,37.21663035504014,5.645375358244935,0
21.599876392107547,57.77152553044964,6.0430081661747685,1
26.161268485805017,42.06198485282731,5.0917732316925495,1
26.465362366493405,36.960695195170345,6.577078611381493,1
21.42824290986816,49.83699294447542,7.5556942488831496,1
34.328872555723784,52.06028719110554,5.402856130229536,0
27.36916460455894,93.77260332590139,5.877328233447617,1
19.043482513986756,47.23781276475197,7.002546246454182,1
28.28276804316915,33.04731905772975,7.712090719322736,1
20.126591648863393,54.09516076241579,5.006810187791069,1
28.93542301871226,18.880399436804474,6.331215262584051,1
30.79297789503702,48.620648260936015,6.783130822319525,1
20.89658840824145,50.24037923442741,6.397943609371152,1
29.81688064622161,61.91900574417817,4.023207933122913,1
27.06390463468249,64.6043337414177,7.001090009308772,1
29.11030079997245,42.446455716384236,8.019336351090644,0
34.48396491326974,47.740789780551005,6.616661751169503,1
23.773059419985646,38.508187540839934,5.4688939467057365,1
21.23131917821255,33.079061677884596,5.986872753635717,1
20.552427851872384,54.64842169070952,8.269913067655594,1
20.920948575172808,30.896216771051012,7.409962540860558,0
24.614491452929478,43.78059649142205,7.140026618384329,1
26.70575987408322,35.07239060151144,6.856412583534376,1
26.383453996650097,58.245247794353894,5.838862887809028,0
29.13591624518012,77.02145148899731,6.299428819344231,1
25.065009459389536,30.47618025795003,6.4220772643214845,1
32.26767038578659,22.204722756536462,7.049574316064444,0
23.67671583381022,48.12669671974899,8.008918894266904,1
38.600845832948096,50.235466939366376,7.6183381367931275,1
28.12833673882503,53.279889601359464,5.080615644203959,0
20.714212217918586,43.30519227148483,6.7239949689010485,0
19.64553750969444,46.99041051761852,7.236763345167897,1
27.412362076215928,55.51265615810903,7.118860330144635,1
23.882686073370746,65.60646338967258,5.870766236612581,1
28.57000247046046,20.674268445225756,9.414109215768361,0
27.366188122867726,44.465908414528066,5.222915437668881,1
24.635855436715637,53.20713190911595,5.41681155333395,1
20.766031409657977,36.23035843083896,6.733595081261576,0
17.425763876570677,75.96754447650949,8.616803054963853,0
22.767425239664895,40.46885179656894,5.663805149295829,0
29.28199397161736,49.38060969489076,6.234171634353007,1
26.07046872065102,58.34033145263436,7.577293673015693,0
18.771306106440058,41.13072816797158,6.482137845112266,0
25.86590462925591,22.301404282933742,6.165396145469704,1
26.926586898644185,43.570182096252,7.06563290188672,0
20.580712818994336,65.44160833890561,6.772517990229593,0
25.76862552972764,44.94657309822292,7.530438785636791,1
25.29104359223,37.30348547811532,7.791468889065364,1
19.285148510846884,63.88508314254082,6.8070030600053615,0
26.788936801741418,45.03837655965421,6.791732725378309,1
27.80392263184117,42.34758779524674,6.714110982286133,0
30.415256215876383,52.24184134494964,6.989130556649288,1
30.269010260174515,61.56125314428181,6.555170637871464,1
18.111653160214544,85.72570297598818,6.499391517677711,0
20.310874800424386,62.40854161486135,7.696627120827243,1
27.5751763360433,67.39759949582516,8.016116180355043,0
27.568929754561044,42.41050701518217,4.992447055366579,1
27.575238431530238,34.61197841045785,6.5100211517405695,1
44.26365745327361,50.934970244286845,5.811305566554765,0
27.854452553465833,51.607548728893946,6.189028533513928,1
30.677828200902994,33.82230887953104,6.902516209735321,1
29.770008817466014,47.370582051439804,7.169438371542468,0
28.25695625652899,55.98976402578696,6.387873556388655,1
23.42365377679827,55.405900925271204,4.586659665277197,0
28.794846102466337,57.56431780076409,5.53495441942382,0
21.13587392731214,54.364470952061644,7.396499670200166,0
23.815906966299956,42.394870110949164,3.7595735779650687,1
22.573182260854484,42.29149060026735,7.687427151682,1
25.409370696931614,32.01572903009186,7.0212299906445415,0
36.573292833367546,76.77162558777643,7.816176081530022,0
15.66367403704126,50.201755469289395,6.3014308131190395,0
28.43130095187257,46.627204163077224,4.4385945759770955,1
16.936420644051744,36.06811877821312,6.930362641506498,0
22.640340671052833,94.03486853491668,7.774653124038341,0
30.444752984836832,33.90007951665657,7.424721805513421,0
25.321400095477316,43.5672811159089,5.837308516511965,0
19.61127611035347,56.23755254429091,6.586761075462647,1
21.42348145370016,59.00319448616416,5.967163731220076,1
28.39798874467338,64.36898082823527,5.680733535810628,1
21.34816684141432,77.11412761653895,7.455388571179851,0
26.082292947909874,57.592364831910686,5.302467688734838,0
25.22785919951907,34.159538000499985,5.606183569418388,0
21.741998261970913,46.14582312317328,5.395974366527614,0
35.719720446626624,54.61748558770827,5.009752476700953,0
28.169595111590056,81.02339062258736,6.6464142918426035,0
14.874287066711965,29.032917823635543,7.6615030484819755,0
25.93227157384714,68.03864757837842,6.315123243754734,1
21.69106767615806,52.69871554319625,4.9942521994358335,1
29.26216667398112,62.56745802844221,7.339944539742028,0
21.037396307836495,48.47007925046102,8.185701754034971,1
24.426317792665504,37.363510548105104,5.853757675853405,1
27.524936394902287,61.26309169101998,6.021445733282282,1
29.328775970850607,59.816465406584314,7.015660630083394,1
18.998517964721117,64.58085448609583,8.12187374778505,0
23.327493820795258,49.80043046932047,5.980165854274774,1
22.62527344419522,41.00266965020226,5.167550219001795,1
21.73335383713144,26.618195074642376,7.1314186062724065,0
33.82727120140548,62.290599022091094,7.299068073142299,1
27.024908554804778,56.358342236659794,6.506131450435227,0
18.695580228324772,35.51326050704061,5.941866740342549,1
29.58930973527388,41.92139490055064,7.494378730992047,1
35.610780985063165,42.99861782072839,7.028036004547964,1
30.162326302755734,27.75523352026373,5.731564483096507,0
17.403150170229935,37.73476405092299,6.549094731305671,0
22.578829635668743,32.99254464790469,5.148292467975353,1
31.334555745933113,43.81281482168095,7.18589045643792,0
21.461652671906094,38.919537525056555,6.237766430617144,1
27.219097140731144,25.59492618699877,6.064289167615263,1
28.873170267146683,80.33885345854222,6.467125514847566,1
20.365347642109583,68.78811096543846,6.540307699330248,0
24.702373219691,38.314708677200215,7.39493006156556,1
8.793663299654636,54.08632094980415,7.0910905313252215,0
19.878061793328552,56.261976347319425,6.343590721207197,1
23.7371592430342,67.86628782160216,7.263668149718995,1
18.761084090175753,37.72092460009882,6.900737253691613,1
33.16205651965818,66.38160175973638,6.073400363713963,1
17.849293110196836,41.78142043689597,6.375281841763514,1
22.799777566515083,29.9620639374708,6.3517771111568795,1
25.653702886430455,60.86204838971746,7.005261343174202,1
32.20636644533058,69.36137636183642,6.132977385278358,0
17.8206892441028,88.81863460296026,6.109590813578366,1
30.815818760774796,32.004121023646796,8.46875730943396,0
25.051165305097935,60.483795276211836,7.439735481747104,1
20.092456744760245,43.85298134309701,5.739399335574861,0
27.310517371316354,61.75038065786047,7.070940993942198,0
25.99529847786735,27.94265673153124,6.618350065655177,1
21.998915614206027,31.05845336452154,6.891551175260094,0
25.349010424950094,38.36187765250274,6.637341324565105,1
23.0734320156912,51.184460685021264,7.689642645485236,0
25.56758672625624,40.38378100192467,6.845620344651445,1
28.310653372605234,59.88581515870129,6.437911301785713,0
32.93008408072676,65.40341927386872,7.5421905769830175,0
18.810922505865754,58.99366311868034,6.733285041087872,1
35.665166873281336,74.28181459491302,6.621478579329058,0
15.239561002387491,56.23739944183014,6.814022602486115,1
24.241074524822082,31.746549344897492,6.4063909766336335,0
27.941586032422883,70.45064770307509,6.509226992995469,1
26.404959338675162,40.92265646591004,5.913305411238127,1
21.88650240089703,63.65627749528355,5.748832780376121,1
23.959388748213623,73.60601324832659,5.50142961351756,0
22.534995326705836,56.85032016095599,5.1080167132029235,0
22.053176215278942,27.557617802530253,5.620282638615444,0
29.248010485105123,36.22681750235313,6.325732965533074,1
26.785077429825236,69.84116700327704,6.603117582445637,0
21.535452023696728,47.463159715357754,6.22870343685236,1
29.497999377166252,51.193603024132486,4.1442965098726425,0
26.536497604383047,61.38236624245414,8.074586357762342,0
29.0643105941948,60.44484293120485,7.586480122890382,0
28.14814420961806,54.18199718578191,6.945759851217129,1
20.855024945389637,46.86997443169301,8.407490672553267,1
22.199094799015153,45.30997331401464,5.52263588251629,0
28.736468025616308,62.86848237937014,8.387625120626005,1
28.051851327167324,58.3035429660169,5.534785923249452,0
24.89549203017926,46.140499990733154,6.738737925291357,0
25.58663691654391,66.23168469489711,5.226162674865796,0
31.388324478942124,48.06448827305324,6.514694095544367,1
22.04214305582085,37.2250673849841,6.8861664979983885,1
27.735486905850188,38.615439516449825,6.345309668865445,1
23.98903673783053,35.31888745535351,7.213877444090137,0
23.9115939838639,45.91384975094469,6.599014449487258,1
30.49388425993595,68.50586417504289,5.977585271622491,1
29.12708174494015,37.92357228454237,5.933186682197661,0
29.067548180003193,52.827136415271546,7.310913772615696,1
31.527394035771646,40.149659815588805,5.846257970193032,0
25.105019208163796,46.09536438092844,7.415402970484937,1
28.40976485647482,27.349381820221218,7.722711792831931,0
23.44866621703272,46.691926562651936,4.83128613765387,1
26.62083176244221,47.09441930292557,7.632926387301035,0
24.349284728161578,58.10431916053543,8.560422698444698,1
25.48497982496359,53.34921369883056,6.752003761201928,1
27.97578512718457,32.02411812571932,7.0990841852948225,0
20.908896583832636,66.26297366065315,7.537005324369159,0
35.4619363784273,53.15454560332993,6.224517684820977,1
19.96991309250149,52.9759027576623,6.6822802235378695,1
18.92905693606134,49.86226469922292,5.185800470376891,0
30.790554367500338,42.23363829166671,6.638635028530451,1
28.95831346981468,53.26703509623089,6.998111995644542,0
28.120599085260775,57.13382653892874,7.016163022926469,0
28.1417275463214,23.796564629816675,7.56542472359758,1
24.938766135765427,41.91858743980856,5.725197821864471,1
20.51372814257084,46.17579544394616,5.967393243326503,0
25.37902279096863,53.84255908541417,8.395507345991355,1
21.61419144243944,67.89966508890689,6.34967162623629,1
29.875598667088756,38.423887781048265,6.700033787312328,1
24.264713092489306,42.53057229773237,6.432989958274779,0
20.872514016037442,42.31198834030175,5.678319173694978,1
23.393070791735035,37.97708614843188,8.123529210891807,0
27.06465727137812,44.79220257331606,5.972298588079394,1
22.181377235980126,61.56203329981957,5.37271447629307,1
20.888898022167844,34.19246756953481,6.049259722697248,1
26.218436057459563,56.41721592729355,4.498293998274466,1
26.224832855543614,24.471466549724965,5.848712535016818,1
22.46528412314435,41.57993005336691,5.531871402147673,0
22.644808471908387,45.05766049673021,7.117428630927324,1
26.16024968678818,75.12289509371098,5.826585760440127,1
17.75957829251338,45.87796542870968,7.387803935578848,1
17.962681128117225,16.981347898236223,7.898483993069322,0
21.40777889373782,20.016666397081252,7.281175336287599,0
23.932764241440765,50.51044379520022,6.284611711139924,1
26.554537827990025,59.20656283684863,6.641114496705593,0
32.37678108474776,55.631837864408794,4.975015059855941,1
29.288298116010097,52.51355158701485,6.366220627478761,1
24.200307350182864,67.433893962585,5.6395615319331664,0
24.904918960486555,41.90613168894303,7.194326381149299,1
19.987353176810956,63.423658340402376,9.072752389244474,0
24.90743432003805,25.51977672460374,6.9998216359738095,1
23.55670680539931,36.42578250592901,4.508859851045333,0
26.613592801690448,22.894379076022755,6.138769807085627,1
20.863845282238387,45.877320489953114,6.622490925374454,0
27.596732571205862,49.30608174100486,6.587357425260263,1
32.66369456501289,51.7115223833978,5.769186874391247,1
24.456199257715713,50.92825029330703,6.745291742636935,1
27.008558610494706,36.08670003782408,5.257499163080613,0
28.450719958555563,47.14638733380176,5.555091277314933,0
22.993897640570818,27.53829997091377,7.1457976416037114,1
26.120462409052084,70.44843462698375,5.4843367691201745,1
25.062962003908975,45.44560890652998,7.038211605492258,0
25.48838049274416,42.66670821434463,5.130536225343942,1
21.13495108072267,73.83410492666124,8.264825883791737,0
25.122550871294713,31.36630199676156,5.725730077595945,1
27.489991456227248,33.11619328952047,6.276333428196556,0
32.25571803897521,33.55669512697152,6.830613261090406,1
29.796354130426035,48.98192927450777,5.934650047498906,1
35.76591228755778,56.47447444456396,6.643405961071305,1
21.163262185559752,61.095132021767505,7.075356724520126,1
29.361603183603393,88.57992976242454,7.460613232503485,1
25.91671002869176,16.258513186988544,7.291497435972957,0
35.94901466608836,59.13103383686625,6.328189536197326,0
20.958508573224243,41.64304141141653,6.353368225956398,1
20.801390789096118,41.2037727666684,8.849108558025033,0
22.00303677277989,40.70341807619184,7.449889068249292,0
14.380521378450965,36.3684549378804,5.578176343679786,0
22.371224891596196,75.26787251905178,6.599988163765552,0
21.20433669223151,62.634459905208544,6.164856861221807,0
25.75196893238104,50.347939678360625,6.36466576607689,1
26.708779878885796,70.265236287305,5.270504842291912,1
34.38085419607943,27.312065520516867,6.088076765614047,0
29.75211919093025,30.039423030036108,8.311555773193913,0
22.115481721687985,17.330484017079684,7.079076300875503,1
20.50792664325821,39.50878189815069,4.00883859184854,0
27.459595857532527,52.425477900571295,7.716723492497946,1
18.398833964896788,51.54287866898501,7.589629522909162,0
34.157293829271765,52.240128665898204,6.140714695693584,1
30.897200603606436,28.83414753400877,7.217263543783215,1
22.654121739476476,62.047321139210325,5.640600789182799,0
16.434327354545612,53.59441277358497,6.029744283733643,1
31.769361870827062,60.995814221989974,7.998546360669854,0
24.42730077373691,21.60856733614922,6.228269960130292,1
31.189081559867308,54.67236288196685,4.630268338045009,0
17.027861706028165,32.1835214012371,6.436696777218663,1
22.003124885231134,44.04015121172957,6.421411607085643,1
25.026218498590914,58.01547347954575,7.69836856937346,1
25.23490296882371,51.366404093838696,6.51433642217576,1
22.74967264260378,37.22690030331022,6.078417688559707,0
28.114249661737492,50.094097342766275,7.5450561452312055,1
19.661897853087027,27.026970271345355,6.62079023250111,1
24.288102574893532,67.25401093847444,5.749977318434283,0
25.601478158559495,46.92073970755623,7.654997560541617,1
27.572194170293745,66.77824916382988,6.693661764516799,1
28.55807439044445,42.10202469355936,6.502925966679438,1
19.376789540810655,42.14636017390126,6.677908391411655,1
17.32942914632189,38.5371982004323,5.4293316285834035,0
31.388384109492545,63.14260897539613,5.9723462238216625,0
26.661570059897958,39.358532640072866,6.503582601832783,1
21.25756731721723,59.66893148622765,6.30533630497532,1
32.75575987761262,44.26321403496065,7.772428382816596,0
25.578373171464293,20.360550501625706,6.717405852727003,0
30.896485920319133,41.44528898320301,7.354903922636402,1
25.337592407050543,32.31337678455728,6.509395354575849,1
35.303739624409936,50.50854085523506,7.556288483746123,1
33.77670421221602,32.14388396488265,6.897527756573154,0
23.75517925760463,63.88962651071925,6.51342048538846,1
29.85785475477178,48.63386209470459,6.486716911040981,1
28.226879747925736,47.336060078618914,5.545561373709036,1
31.843157787661745,59.838382066813736,7.006915720136311,1
20.17538269709948,64.45860401113794,6.459795265463621,1
28.430257299992196,49.69851872345522,5.998008039818796,0
30.29212243424794,38.43199550676064,7.606461770812071,0
16.20630256788443,23.39045575831806,5.249783974105199,0
19.083707436671126,39.7092536444723,6.077504104567566,0
14.803839111199498,40.741816300280576,7.527718748779534,0
23.652965827777212,51.605861794884454,6.815522940920253,0
28.58771127897981,44.82279678292959,6.452141072347243,1
32.51178526048014,60.318994580771424,6.751003543150147,1
25.370473902098876,40.80525093093966,6.679414171048841,1
33.14307772785646,49.144382497205875,4.983337453714078,0
18.099492708925542,67.75981164795334,6.150738114652039,0
16.483087803224226,55.1273782093245,8.116521654513749,0
24.722261505516904,49.09943687467153,5.840675865222832,1
26.920327244696537,40.97083337097234,6.181698985895666,0
24.836526259529535,40.50152904927535,5.958379236690813,1
14.662789499800617,37.240801205720786,6.412984776681863,0
24.55439980243606,41.884897013256506,5.916877168675702,1
18.477652497475734,61.33498758116472,6.98674150215806,1
28.348362744150194,46.67167593061597,6.697313412290266,1
26.83299123048424,29.753403959281535,7.273547615107018,0
20.300601068363225,76.52253939589676,5.44905883381104,0
22.430665413316532,54.799477867177444,6.159659517117097,1
19.70393239055524,28.89584899230246,6.274277368387865,1
24.68660451363414,43.372266091387644,6.9556469100885945,1
29.775711602506192,51.66329574242627,5.706778802792965,1
20.07136976832228,75.56888139946065,7.415653804258344,0
27.520232577589223,33.378313126116964,7.686415590517608,0
22.348711908137794,64.6406107903392,5.511127652364416,1
21.03563583868828,70.99229640458515,6.009127105106434,0
24.464848200227213,40.57018542388145,5.968068491707908,0
19.82378838790313,45.837295717096495,9.132386204677498,0
22.23175347326409,34.455361289393444,6.070099894792113,1
19.010610537055758,46.94808288379543,8.177625442156135,0
34.82362566458195,49.451150384856035,5.23336800489339,0
25.176317759858645,59.894749971235555,5.510349033835636,1
21.50137246003707,66.3527520653067,5.813395468151799,1
26.06989955367111,38.7785590306753,5.654310688553478,1
24.43835975154585,20.490124036610084,6.232101265841501,1
23.895152002333884,49.681328310856365,5.791221797278502,1
28.070833500217127,54.403062949529605,5.680658407265426,1
28.787538550236526,53.741265315275626,7.658471996473327,1
22.34749426194736,45.09990128736434,7.723793622513165,1
22.1209087967766,51.87128149495902,7.449296498375316,1
23.62474151424178,72.73167212528372,7.023998955584328,1
13.490394176322075,55.726012534437636,6.592743065779552,0
17.42404468900724,44.399473624953735,6.002969309334091,0
31.834371337222624,42.49703274356006,5.546842495244908,1
33.22483856750642,47.45221463483404,6.862995703432688,0
23.75481980221811,74.5510994274596,5.326369607453202,0
27.882784815278832,47.25048935710704,5.506079070824606,0
26.556250772717682,49.70308483218938,7.65291325620481,1
40.39440404227619,42.765296435955456,8.400649041722087,0
30.597874557172883,66.48475036162947,6.893295138166481,1
24.360412042596167,79.39755882117012,7.606457152294644,0
20.22229779699787,56.759195741470826,6.254151682556016,0
16.96776839871214,51.24159355678139,5.162325813912316,0
26.017318179336115,50.551742497613525,7.112171618618584,1
21.218246273578483,14.235398168213813,7.0692893232700635,0
17.88873145201163,61.17726296427226,6.571668553880244,1
21.767135578787368,52.012496239937654,6.257624541894889,1
19.592259981928024,56.42513075991087,7.462210578581098,1
33.43570817536282,39.328067088744426,5.514266966572525,0
29.408198784747253,44.23314681534362,5.7262194211093425,0
24.960136793416915,43.834625952452406,5.491893493239572,1
32.39972069445013,65.32434476109559,6.5849729626358275,1
25.38684153823809,44.3186024509536,5.412106987890741,1
20.69357899335868,81.23990483164697,5.815757819484756,1
32.61562038634828,56.46293628522556,5.794244437772802,1
27.694550218423295,30.864760100064025,6.239391667666042,1
19.81376922836772,48.071805601220646,5.012625553596023,0
24.04830660958196,40.22487316765377,6.587204992037267,1
20.621908733076214,17.08426295269964,7.747303650664678,0
18.086001345178317,73.99206410170684,6.635491372316762,0
29.630887737658206,60.54713813330006,8.041321144801321,1
34.54708320235065,57.99810976848969,7.833998185876926,1
18.007162130904295,52.481054904495565,7.277735047247854,0
27.814846183452854,29.269736469613434,6.574685842636885,1
21.746787154390866,42.74574290666845,6.522500388245439,1
22.56437308117652,62.626711621760194,7.26379977236326,1
22.038030378805654,34.23169955326246,6.1083293904959675,0
20.68004615160092,12.023460256237797,4.617479248532536,0
25.242608139724133,46.59340988328611,6.99200405410296,1
20.84524941794481,47.873636689586924,5.368931370065029,0
26.352284128899193,52.033451246220636,5.537858771809615,1
24.748809452754315,60.927779652718044,6.500223947995788,1
23.80525976566795,59.56408718346813,6.40487512244653,1
20.46218168979201,53.881547078658826,5.08792439368437,1
22.116143347158335,67.93297082130064,6.6654915641331405,1
28.77695612912878,27.21545328780028,7.466139660861049,0
27.504585938121902,57.568727217160856,5.371658429734217,0
20.112223776007244,59.39807545005414,7.772483330848759,1
25.49666152714613,31.406565708796407,4.939829174870056,1
28.756935616858947,27.45694086976416,8.617324144370954,0
16.652973594393142,38.81086810286598,6.088739569516517,1
27.716800961899676,40.07687836227062,6.645616996826892,1
21.686881205270765,61.30129195253646,4.60796642751433,1
27.852993342965796,40.78191824463357,6.437863933530691,1
21.183704217287417,37.15477222578194,6.728482177718192,0
15.975589496677404,40.82549394958161,6.413837895900506,0
16.862287810584185,66.77948501231317,5.936918922947626,1
25.24042473330691,50.19565061565428,5.553435481472185,1
26.29861250860741,47.31123461964632,7.630526619537311,1
20.478416874477958,48.34991751948423,6.53080713499795,1
28.19296229388687,69.38090501489785,8.040752376516773,1
16.6923996886552,38.76242410095137,5.973517645205077,1
24.66960100676342,69.73262436410155,6.065205306627783,1
18.944919001187717,53.15744448382255,7.315594244596163,1
